cycle,parsed_valid,parsed_type,order_ref,side,shares,price,timestamp,stock_symbol,match_id
89655,1,0x4,0x6bd3d105b9ff5f1a,,0xbefaf,0x63f0e,,,
89664,1,0x2,0x7470d4a0321a39a4,,,,,,
89687,1,0x1,0xcae99baafec28b2e,,0x6bc14,,,,
89727,1,0x5,0x5d2f95bd08a6dca3,0x1,0x14c2,0x7d63b,0x459d7b1c34fc,0x584a584420202020,0x1d5c80b26678d9a1
89763,1,0x0,0x455e802a601f73e1,0x0,0x2effe,0x3bd19,,,
89793,1,0x3,0xab8a910e6a69cb87,,0xa5b2a,,0xa568d3499d33,,0x684115f4ebc3853
89820,1,0x4,0xd80728570a78d6e4,,0x5bb5b,0x61b9c,,,
89829,1,0x2,0x8740d3b1147a21a2,,,,,,
89869,1,0x5,0x1516dccb60c50ac1,0x0,0x1938,0xf36d2,0x8d250f329f99,0x534d4e4420202020,0xdae7dda22a61d23d
89905,1,0x0,0x85054ac78c02a717,0x1,0x9ba8f,0xdb3d8,,,
89928,1,0x1,0xd4acf3ef3c999ab7,,0x46cd4,,,,
89958,1,0x3,0xdb420c07ef070b03,,0x42b88,,0x9655abacf45a,,0x5ad8bf628df83540
89985,1,0x4,0xf0d0aa0491948430,,0x62d7b,0x6bad0,,,
89994,1,0x2,0x15d0e44ca471be4f,,,,,,
90034,1,0x5,0xb2dc3a2a2727bfb4,0x1,0x8e6,0x9c934,0x33e02282c61,0x4157422020202020,0xa461ff8e38e5679
90057,1,0x1,0x77c8cab5992b637d,,0xc5eee,,,,
90093,1,0x0,0x106a54c0af37db63,0x0,0x54443,0x94f63,,,
90123,1,0x3,0xbbba847860d4d66f,,0xd6b07,,0x269c170280b5,,0x59fb0f4012b04a4b
90150,1,0x4,0x9d04589e643022cf,,0x145d0,0x5e0ec,,,
90190,1,0x5,0xf26c4fe69f243312,0x1,0x26ce,0x32f2c,0x7c62643418c5,0x5a544a5a20202020,0x3c79477b1d8cf46d
90226,1,0x0,0xb6dfb0a07553a83,0x0,0x72b08,0x5beb1,,,
90249,1,0x1,0x7d6ead9c5de89a13,,0xb7351,,,,
90258,1,0x2,0xff1d350a496dabe7,,,,,,
90288,1,0x3,0xe98aba4682e510cb,,0xdd66,,0x70921bcae6fb,,0xa7c26900ab90889a
90315,1,0x4,0x24ebc113102d8056,,0xaf384,0x270ee,,,
90355,1,0x5,0xbce8e21a4bac33a5,0x1,0xfa1,0xd1262,0x3f730ff08454,0x415345434a202020,0x968f7cd5270d2370
90391,1,0x0,0xe1f7950e32c4aed2,0x0,0xe9369,0x3ff1e,,,
90400,1,0x2,0xf4fb44fc15f78ba5,,,,,,
90423,1,0x1,0x2635c5f1a41eb811,,0xdc385,,,,
90453,1,0x3,0x17d73ad27ef926e2,,0xaa7ae,,0x438efb93602a,,0xab482b3e2959c44f
90480,1,0x4,0xb16d75790121d209,,0x760ba,0x5b5fe,,,
90520,1,0x5,0xa79cb8ff56ba0da9,0x1,0xb8d,0x70d7b,0x6f470d2175e6,0x4345464847202020,0x9b5c24cacc536f12
90543,1,0x1,0x6a3abfae606789d3,,0xe0218,,,,
90579,1,0x0,0xd1a6bac7fc3aa1d7,0x0,0xe5f11,0x1ebfe,,,
90588,1,0x2,0xe2b9b1a977fdffb1,,,,,,
90618,1,0x3,0xa0941d45981259b6,,0xd288d,,0x9efc646bf3a4,,0x197b0b3baf36769e
90645,1,0x4,0xb2cca66ec9140325,,0x1ff87,0x61807,,,
90685,1,0x5,0xa9fdd0174809f46c,0x1,0x1f92,0x7cd42,0x76111bf31cd7,0x594a444c46572020,0xa2175cae59dcdb21
90708,1,0x1,0xa6f966a5292b8a8f,,0x5f94c,,,,
90717,1,0x2,0xcb38f54c35638f9b,,,,,,
90753,1,0x0,0x417a86433ec1cbb0,0x1,0x9b98a,0xf39bd,,,
90783,1,0x3,0x37efc84b74f8cd18,,0x8a5dd,,0x10291c402cf2,,0x6b34499aa0896916
90810,1,0x4,0xd32ed4802ac19f0f,,0x1a3d0,0x14ade,,,
90850,1,0x5,0x3deff4996fe543b5,0x0,0x2693,0x28f26,0x203b96bbd819,0x4550425020202020,0x69e7a374327b37b5
90859,1,0x2,0x592eb84c8c017e63,,,,,,
90895,1,0x0,0xc0d311204db9730c,0x1,0xa0691,0x50316,,,
90918,1,0x1,0xd2e38764dabe8400,,0xa847e,,,,
90948,1,0x3,0xce8c9cb98acafb03,,0x961b9,,0x7e39751f7baf,,0x1f01a23e21e3fc2b
90975,1,0x4,0x5a0e2419ef8ef2b6,,0x6fe4d,0x5085c,,,
91015,1,0x5,0xa87e915af3bdcbcb,0x0,0xe03,0x2044e,0x54b7a773d90b,0x5a4d4f5a20202020,0x823103ad3fce0e63
91024,1,0x2,0x84d1d1f3a94d5b7a,,,,,,
91047,1,0x1,0x65b2f255c76ca02b,,0xb4d8d,,,,
91083,1,0x0,0xe0f73dbae9430d10,0x0,0x16e17,0xd8a10,,,
91113,1,0x3,0x57d32ef13918d4a8,,0xbc439,,0x575636c6bccd,,0x80cc260fdbcd0eef
91122,1,0x2,0x7364d1036255d5fa,,,,,,
91158,1,0x0,0x71feaee547b5c342,0x1,0xb8e7e,0xa5cdc,,,
91181,1,0x1,0xbca511f494e5fc14,,0xe5914,,,,
91208,1,0x4,0xce3d662cb2383a7b,,0x85040,0x1e185,,,
91248,1,0x5,0xffa4475d5a143954,0x0,0x6b0,0x1c991,0xe0b6ab6f4f21,0x4b52455854482020,0x292d35f66256eb3c
91278,1,0x3,0x295e0934ed6da69,,0x29bde,,0x7331a1b283ea,,0x217bdd77a3d170b9
91287,1,0x2,0xaa1f1915a35b5ec1,,,,,,
91323,1,0x0,0xf9276bdf6f9a9882,0x0,0x7e8c1,0x4caa8,,,
91346,1,0x1,0x95a9d623f50918a6,,0x983ee,,,,
91386,1,0x5,0x887ffe84e86bcdbe,0x1,0x1042,0x6717b,0xe23541bf3c26,0x534444594c4d2020,0x94846d4e92a8c813
91413,1,0x4,0x6dd1e0b7c2818ff,,0x54d2c,0x54d48,,,
91443,1,0x3,0x65e61d200a99a25d,,0x2b51d,,0x5ebdbe985d12,,0x38b40f85af0c99b6
91452,1,0x2,0x45caaba4ab498156,,,,,,
91488,1,0x0,0xbc52bb394506876f,0x0,0x5f8f,0x19e0c,,,
91515,1,0x4,0x88d92bce0ea52f40,,0xa4f35,0x72085,,,
91538,1,0x1,0xfa8df678f6f97f71,,0xf1779,,,,
91578,1,0x5,0xd71d42a49a804777,0x0,0x5d6,0x7d713,0x9dc8a56acf51,0x52474d594c202020,0x1783075fd5374d4f
91608,1,0x3,0x8f4c29434bb4845,,0xdd533,,0x86c75a028b7b,,0xc71d6be2b265875f
91617,1,0x2,0xe7b46968e895d7a4,,,,,,
91653,1,0x0,0x3a8db61b80aa500b,0x0,0xd1288,0xcbfee,,,
91680,1,0x4,0x6d76e86e0bdea0b8,,0x8f3a8,0x2260c,,,
91720,1,0x5,0xc10499ec65afe69,0x0,0x1801,0x9fd5,0xd6a77b56d23e,0x4355584a20202020,0x4eee6efd788ce9bc
91743,1,0x1,0x3d5569ac32e8f456,,0x5ff4b,,,,
91773,1,0x3,0xf660b1153d64697e,,0x4d9db,,0xd68aeae470ce,,0x9c8524e56251fbfb
91782,1,0x2,0xdd787cd1075d74e2,,,,,,
91818,1,0x0,0xd06091590dbc86ca,0x1,0x2ff29,0x3cbdd,,,
91858,1,0x5,0xf170590d3e74f8fa,0x1,0x14d3,0xb09ed,0x551d1d49c17e,0x52544b4958202020,0x3d1194417386447d
91881,1,0x1,0xb797a84fc2d5f818,,0xf0f00,,,,
91908,1,0x4,0x659ce14a0868bb58,,0xa2a5e,0x10602,,,
91938,1,0x3,0x7ce8dd4de378e94c,,0x81dfb,,0xa46f7abb71ad,,0x7af48f91e5742678
91947,1,0x2,0x98227c1c79ca46b3,,,,,,
91983,1,0x0,0x20f5c0be69a3a543,0x1,0x83cf4,0xbac6c,,,
92023,1,0x5,0x35d30a50dbd50514,0x1,0x111d,0x7d93f,0xa7df34ddcecd,0x4a535a4251412020,0x8f8668bfa19f8edb
92050,1,0x4,0xc2bf21f79d3015e4,,0xccdc2,0x2e688,,,
92073,1,0x1,0xdf2b9eea4a6ef9c1,,0x9e264,,,,
92103,1,0x3,0x6700c8db9c943db9,,0x1e945,,0xb165cc2bd3ac,,0x6d69f22baab4d25a
92112,1,0x2,0x557031a3bf672dee,,,,,,
92135,1,0x1,0x4d86a4a0d7aafa54,,0x1dd85,,,,
92171,1,0x0,0xca9b22f2a66f1a38,0x0,0xbdf75,0x29bfb,,,
92198,1,0x4,0x432cdc069b3aa60c,,0x74aec,0x79d25,,,
92238,1,0x5,0xbbc5f8f6e75c6cb5,0x0,0x14ac,0x159fd,0x5061d1c78789,0x5953515820202020,0xedf63b154846f303
92268,1,0x3,0x5249ed75b53a3229,,0x604a,,0x6a616f7babd2,,0x2e6c436bac8f00a1
92277,1,0x2,0xa83e9486ac36c19f,,,,,,
92300,1,0x1,0xc531a4407d36942a,,0x2327c,,,,
92336,1,0x0,0xbb9686b904bd62b1,0x1,0xbd4a9,0xb8619,,,
92376,1,0x5,0x1ef584ad43ae92c0,0x1,0xa0a,0x4d2f3,0xc3d7a0dccaad,0x484c41434a442020,0x477d8df65b6e2268
92403,1,0x4,0xe62512c04cebd1c9,,0xc636,0x6b5e6,,,
92433,1,0x3,0x739c2e7b81545ae5,,0x70e4a,,0xd92302e83efe,,0xa5870ea0a5178646
92442,1,0x2,0x5577280fde203cb0,,,,,,
92465,1,0x1,0x51bf9895e081597a,,0x65ed,,,,
92492,1,0x4,0x438e1781383d726b,,0xc8bb0,0x233d,,,
92528,1,0x0,0xa9350f6aa5c1d266,0x0,0x7b9da,0x8cc2f,,,
92568,1,0x5,0xb57ac7d7c9c91546,0x0,0x417,0x3a6fd,0xf27dca81e29e,0x50414b5548202020,0x413341a3a7d29c63
92598,1,0x3,0xd66e7ed63d1a3310,,0x6059e,,0xa9972b7501f4,,0x9516af4124a7d77a
92607,1,0x2,0x306389b14acce5d9,,,,,,
92630,1,0x1,0xac02206240287031,,0xd1777,,,,
92657,1,0x4,0xf72c897f70aa6f9d,,0xd8519,0x36ff8,,,
92697,1,0x5,0x2d4aa1ee46bdd074,0x0,0x1b60,0x88a34,0xec0545e99d33,0x455a595942202020,0xbd45caab2817a1e6
92733,1,0x0,0x69d67b969cbb7ba1,0x0,0xb0bc9,0xe207d,,,
92763,1,0x3,0x636bec664692511,,0x7a008,,0x4f11f5a9ed4f,,0x68126e48d0cf91e0
92772,1,0x2,0xd1628c63a25c54f1,,,,,,
92795,1,0x1,0x5026d9a2166ea894,,0xe1b10,,,,
92835,1,0x5,0x96f8a63ebe88703b,0x1,0x1432,0x5e483,0xcac5cabb3b36,0x4852594220202020,0xd9cdf8c97def77cd
92871,1,0x0,0x3cdd7e0944c669b7,0x0,0xaac66,0xe66bf,,,
92898,1,0x4,0x6b4fa5ae9881dc83,,0xc1ab8,0x20300,,,
92928,1,0x3,0xa3599cb32838d934,,0x49368,,0x1efe583d4f1e,,0xba9b5d86c8281a01
92937,1,0x2,0xe02f80c576f3391a,,,,,,
92960,1,0x1,0x5954642ba97777fd,,0x8ed1f,,,,
93000,1,0x5,0x494e886ff58f5d20,0x0,0xc3a,0x178ca,0xbcbbb66ebac6,0x425a472020202020,0xd37a7ac7a5a340a1
93027,1,0x4,0x78b0968b3c7d1687,,0x3e2c6,0x6a65b,,,
93063,1,0x0,0x1065b3af28d60bfd,0x1,0x15ed7,0x5c4d8,,,
93093,1,0x3,0xc3eba47093e7a2b4,,0xe404f,,0xf8b7e71fdec1,,0xec19a002da693875
93102,1,0x2,0xde9b73bddccf2,,,,,,
93129,1,0x4,0x57f61c6d15a0d018,,0xe3ea3,0x44f21,,,
93165,1,0x0,0x79517656677c6a7f,0x0,0xc9831,0x52eac,,,
93188,1,0x1,0xdc713490b2fc1805,,0x83f29,,,,
93228,1,0x5,0x1565d369640b4172,0x1,0x880,0xb1734,0xff24e1232bd1,0x49504d464b202020,0x6d4e20853344a5eb
93258,1,0x3,0xae5e62fc290b9ea2,,0xea8ef,,0xcc645551d5a,,0xacdb7555adf97fb4
93267,1,0x2,0x1461634ef51379d,,,,,,
93294,1,0x4,0x1347540ec61b3bae,,0x50cba,0x1d7a3,,,
93330,1,0x0,0xf12f2578298e6f9e,0x0,0xd7ae3,0xa19ac,,,
93370,1,0x5,0x6a0bb54f6feb5d50,0x1,0xdda,0xe9225,0xe706ec7f52a1,0x5841445120202020,0x8038f02ca47d30a5
93393,1,0x1,0x1613e09789db9f76,,0xd3318,,,,
93423,1,0x3,0xa4a4f6042ecc38fa,,0x67257,,0x144bc183ccb6,,0xa7b1d7bc70fdc3c4
93432,1,0x2,0xfc3c690fe93588dc,,,,,,
93459,1,0x4,0x5655afd0b9baa1f1,,0x2ba84,0x41110,,,
93482,1,0x1,0x666ce514b2f55797,,0x3248b,,,,
93518,1,0x0,0xd5257ba9c14f3a9e,0x1,0xe4ff,0x884b3,,,
93558,1,0x5,0xa2a47901dd8e875c,0x0,0x1c71,0x8c969,0x19f604103aca,0x5448432020202020,0xda859d86249343b8
93588,1,0x3,0xc379500f21bf5936,,0x48eae,,0xea508860b84f,,0xd9467efb07bdfab9
93597,1,0x2,0x167767f87ee99eb8,,,,,,
93624,1,0x4,0xdd5ca656f506ea9c,,0xc6a07,0x6411d,,,
93647,1,0x1,0xc75af384a2fb012d,,0x9e522,,,,
93687,1,0x5,0xf337d63f04dfa5b0,0x0,0x572,0x53180,0x4f68e3c2ab34,0x4450465220202020,0xd47e68b10e7d590b
93723,1,0x0,0x7dc4fb85d3c80ba2,0x0,0x28314,0xe9c64,,,
93753,1,0x3,0x9f3d9fcf0f108b37,,0x7d132,,0x8e7ddac9582a,,0x4c002a357090f6ee
93762,1,0x2,0x6647ce71c7608e90,,,,,,
93789,1,0x4,0xc63be4cd2d1529b7,,0x9fe1f,0x2fbce,,,
93829,1,0x5,0x34c2b62f678adc0e,0x0,0x16f8,0x5d791,0x7068605c1fa9,0x5046504a4c202020,0x20ebfa51686c504f
93865,1,0x0,0x1b0750de3df02c25,0x0,0x96d0b,0x80c1f,,,
93888,1,0x1,0xed0b39fca62c8a1c,,0xbcd00,,,,
93918,1,0x3,0x3221df673a242958,,0xb74bd,,0x24b4c233bec8,,0x213d97195e03cca1
93927,1,0x2,0x629b4aa5a54ad9c7,,,,,,
93954,1,0x4,0x9fead8059a288eba,,0x7d3c0,0x27378,,,
93994,1,0x5,0xc37ef45088ded8b2,0x1,0x683,0x4c4d3,0xa1c06a5b6c7c,0x484e5451454d2020,0xd5411d528430363b
94017,1,0x1,0xd47ca682abca29d6,,0xcf79f,,,,
94053,1,0x0,0x37929cf540a12d49,0x1,0xb50ea,0x434b0,,,
94083,1,0x3,0x905910760e293997,,0x56879,,0x73b253894301,,0xb85f050888824885
94092,1,0x2,0x4cc41f185c27956b,,,,,,
94132,1,0x5,0xcd02b5eed2d7c3a2,0x0,0x5ba,0x625fe,0x4174a34efa70,0x49464a5349202020,0x6d59d158c800e14f
94168,1,0x0,0x9dbb9641f7919f0b,0x1,0xebafd,0x70f89,,,
94191,1,0x1,0x9a68e05f639fa008,,0x45983,,,,
94218,1,0x4,0x3857e83b40b8f04a,,0xd2dde,0x4ce11,,,
94248,1,0x3,0x48e2ca70179b6f68,,0x34cb2,,0x1a57593a65da,,0x5a9abca5983a4141
94257,1,0x2,0xf35cfac99ce3aab9,,,,,,
94297,1,0x5,0x8330b5d28ba745a7,0x0,0x185c,0x31424,0x9f3aba4814db,0x5853504c44572020,0xde7ece42500e7910
94333,1,0x0,0x1eaf37d240c491a0,0x1,0xd8561,0x8eb7a,,,
94360,1,0x4,0xbba46ab2d375b15,,0xd8843,0x40ece,,,
94383,1,0x1,0x88ce97f45b7bea3c,,0xf810,,,,
94413,1,0x3,0x14f390e31724ff2f,,0x421b8,,0xc6404dd4930,,0x1a93ac9d6ebb9d3f
94422,1,0x2,0xfe1f2a62ad0b4247,,,,,,
94462,1,0x5,0xf082a6b7425e2873,0x1,0x4df,0x463c9,0x421c0e697cbb,0x595a462020202020,0xd7daa9026309fd43
94485,1,0x1,0xc0e42905201cfb79,,0x16c06,,,,
94521,1,0x0,0x98ca76cae7d2a3ee,0x1,0x32ca8,0x1cc4f,,,
94548,1,0x4,0x4ea4628bf1ce35ba,,0xd693b,0x341d5,,,
94578,1,0x3,0x5dcf3bb9efeede9f,,0xa4d04,,0xa386ea197b82,,0x4782db5e1fa9ddeb
94587,1,0x2,0x5bb19375efb39e4a,,,,,,
94627,1,0x5,0xb740231b9b865f11,0x1,0xea6,0x91c32,0xc123cdfe925,0x444c472020202020,0x210cf0e0ade3639b
94650,1,0x1,0x2261a689022143ea,,0x228e0,,,,
94677,1,0x4,0xd3d2e26936db7220,,0xa8ce1,0x20922,,,
94713,1,0x0,0x1017ec92253f46ec,0x1,0xb9759,0x5063,,,
94743,1,0x3,0x5d4ab5779460801f,,0x9e8d,,0xa4c57a254485,,0xf2d4896fe980203
94752,1,0x2,0xd741ac7745b4baf3,,,,,,
94792,1,0x5,0x5f775796dde9a203,0x1,0xd82,0xac84b,0xf014b6a7d7f2,0x50504d5943202020,0x323b44e5e1857c06
94819,1,0x4,0x58bf00a01e3929f5,,0x7a54f,0x4ebb9,,,
94855,1,0x0,0xb25718439e1c4bcf,0x1,0x5653e,0x527e6,,,
94878,1,0x1,0x2701be3c22431ec3,,0x24a6e,,,,
94908,1,0x3,0xf46230004c6ecac2,,0x5c6ce,,0x975a016784ee,,0xd487f3ac07eb4103
94917,1,0x2,0x39cd5fe6b5dfd624,,,,,,
94957,1,0x5,0x6fb7577a249fa780,0x0,0x180d,0xd5a53,0xb07875619980,0x4954574146202020,0x8f5bae0ef8a41ed0
94984,1,0x4,0x5737e384172fa3d1,,0x6dbc7,0x4e7c1,,,
95007,1,0x1,0xc3109c631b827af6,,0x88d4b,,,,
95043,1,0x0,0xf4b3b27c47f1678d,0x0,0x37204,0x71d26,,,
95073,1,0x3,0xd0f06b68bd12ae97,,0xf2f25,,0xa3dec18e29e,,0x2075667fefffb83a
95113,1,0x5,0x748099a346ff5cc,0x0,0xba1,0xc8c7b,0xb94dc6be5229,0x4b59522020202020,0xb0acd16fa5cb23fb
95149,1,0x0,0x75171741343acd40,0x0,0x52f3f,0xe48d7,,,
95172,1,0x1,0xb9b746a21dd3ee0d,,0xb1a3e,,,,
95199,1,0x4,0x88ce3e59530af6a4,,0xc6a55,0x44c4,,,
95208,1,0x2,0xf31f35aeebd56fae,,,,,,
95238,1,0x3,0x1c5a02af40b91707,,0x56500,,0xe9a86925f83b,,0xe20454bd51cd89c3
95278,1,0x5,0xd078e070311fb56,0x1,0x1460,0x5e36d,0xb986f838bcc8,0x4f50422020202020,0x8b91280c68adb958
95314,1,0x0,0xbca77bf86054c8f0,0x1,0xe6e0,0x7e844,,,
95337,1,0x1,0x37d318d396c67d6e,,0x762d4,,,,
95346,1,0x2,0x4c986f45863b9df6,,,,,,
95373,1,0x4,0x7398a2ba896101ca,,0x6765c,0x593bf,,,
95403,1,0x3,0x6a71a59b160bf213,,0x9c063,,0xbbb4e2657515,,0x98d925d660c0484
95443,1,0x5,0x2606d20c5857039,0x0,0x1660,0xa119d,0x6f1436c857bc,0x5a4e415850202020,0xf66335fa12296342
95479,1,0x0,0x786a228c4a843a14,0x0,0xc1f2d,0x40f2b,,,
95506,1,0x4,0x6d1468d61be2cba6,,0x19353,0x55000,,,
95529,1,0x1,0x29c8298f76aac97e,,0x72912,,,,
95538,1,0x2,0xc9b7689c5fe33faf,,,,,,
95568,1,0x3,0x7cc5ca1f2946d8b5,,0xe0cbe,,0x2e45dae851b8,,0x2ca6568aafac7e61
95608,1,0x5,0xaef367e4d4103254,0x0,0x17a7,0x33f48,0x7a705c880fb7,0x5146444855202020,0xeef261951161816c
95644,1,0x0,0xb2df0ed5a7838bdf,0x0,0xb3ab5,0x9541b,,,
95671,1,0x4,0xa3e91ff1295a3620,,0x104ef,0x4bb1a,,,
95680,1,0x2,0x83adc159795ae5e0,,,,,,
95703,1,0x1,0x33e5c806a608ae32,,0xd0260,,,,
95733,1,0x3,0x7e849c463adff0a0,,0x12200,,0x3980038efd13,,0x6b858ef7cb69d174
95773,1,0x5,0xf9a03d49cfe2b7e,0x1,0x506,0x2eb72,0xe817e18c26d4,0x54464d2020202020,0x95ed8b99c0313b9f
95809,1,0x0,0xb35b426d45d38bcc,0x1,0xb47fa,0x2900a,,,
95818,1,0x2,0xbddd57646da14ed5,,,,,,
95841,1,0x1,0x7db623d6cc2145de,,0xad5a7,,,,
95868,1,0x4,0xb7cbdcbf1ff852f6,,0xdcbc4,0x7e8d,,,
95898,1,0x3,0x7167eecf09f70117,,0x2344e,,0xbc1a18e91bf6,,0x5f80ebdd7b6ca5c4
95938,1,0x5,0x72f974f02861726b,0x0,0x25f6,0x3773c,0xc16c3523b493,0x4c5148574a4f2020,0x3f55af707050ba5f
95974,1,0x0,0x88990b9958deac82,0x0,0x591df,0x59b38,,,
95983,1,0x2,0xa18b4ab24824c51a,,,,,,
96010,1,0x4,0xdb5ad297f8df1213,,0xe8b93,0x2c8d0,,,
96033,1,0x1,0x9d06a902a5d0b253,,0xce933,,,,
96063,1,0x3,0xc3cf40b262088684,,0x98dd4,,0x4a3679d96e55,,0xb95ae3025b03659
96103,1,0x5,0x46c5631d7b2ea2fe,0x1,0x1966,0xe261b,0x55771ea8099c,0x4655504c20202020,0xb48e84e9c6ba3f0a
96126,1,0x1,0xf5cf7241a9caf2cf,,0x57dfe,,,,
96162,1,0x0,0x45f729f699860aac,0x1,0x89e95,0x26d17,,,
96189,1,0x4,0x10837836e548904b,,0x8202a,0x1270b,,,
96198,1,0x2,0x4ce4945daf44242d,,,,,,
96228,1,0x3,0xac23fcc9f02bf583,,0x21b88,,0x4c9e935c34ba,,0xaf8567ab207ed07
96268,1,0x5,0x89731ca67a1da129,0x1,0x26cd,0x64f79,0x24dfbdf4c834,0x5051445a20202020,0x32ba410e09b9dbb7
96291,1,0x1,0x561e45ac3187bf56,,0xccaf0,,,,
96327,1,0x0,0xc855de42f94e2071,0x0,0x94e5,0x67778,,,
96336,1,0x2,0xc8bb1e90aa161b53,,,,,,
96363,1,0x4,0x9c7f88f8ab19a31c,,0x8f5e7,0x67eb2,,,
96393,1,0x3,0xf120cb67ec9011a,,0x16b82,,0x50722372bb0d,,0xef995200e200430f
96433,1,0x5,0xfdced82e577a1baa,0x0,0x1852,0x78c72,0x3d1d582a9b38,0x4849522020202020,0x6d283f5c66014a7b
96456,1,0x1,0x6931793741bd1762,,0xc44d4,,,,
96483,1,0x4,0xc44c627ec8b3b474,,0x1771,0x1d4f4,,,
96519,1,0x0,0xcbfe9f3c14f76c09,0x1,0x46a96,0xa8c51,,,
96528,1,0x2,0xf23cebee0f0b3b5f,,,,,,
96558,1,0x3,0x866b8df4ae27eaf4,,0x79bde,,0x468fe6ebc291,,0xbae94cbbbdef6a47
96598,1,0x5,0xda855ef3627c7e09,0x1,0x95d,0x37bbb,0xa36323fadc14,0x45535a5620202020,0x84e58a50c15725af
96621,1,0x1,0x2aafa5595c4d0cba,,0x623d6,,,,
96648,1,0x4,0xeff9cdde0771d2c8,,0x6c58e,0x67151,,,
96657,1,0x2,0x55b83d1d311e9766,,,,,,
96693,1,0x0,0x5843c2fb24d0e2e5,0x1,0xcb82b,0x65a88,,,
96723,1,0x3,0x8c38ba2eedda3994,,0x51b27,,0x67db60322e4a,,0xce652223dcf78bf6
96763,1,0x5,0x57eae8a3e2cbf37c,0x1,0x3bd,0xff6a,0x8a5b255aa793,0x4a4c57454a202020,0x110097d72e96b4ee
96786,1,0x1,0xba40d1a8ec93b48c,,0xb3805,,,,
96795,1,0x2,0xc47b2fc7c286e2d8,,,,,,
96831,1,0x0,0x1e86699dd72ef12d,0x1,0xf0e7d,0xccfd9,,,
96858,1,0x4,0x159b3fd26b763d6c,,0x411ba,0x5e00a,,,
96888,1,0x3,0x805397ed139ae0bb,,0x15982,,0x35957d7a1b60,,0x71aaf4e5b091003c
96928,1,0x5,0xa10ff860cc94ab24,0x1,0x2353,0x240e4,0x49fc2851504,0x5754424658202020,0x3281f865ebca20fe
96951,1,0x1,0x7d1331edbd0aad91,,0x99d86,,,,
96960,1,0x2,0x249d11715478936b,,,,,,
96987,1,0x4,0x49c10003e91e3846,,0xf2ee9,0x6c864,,,
97023,1,0x0,0xcedcb5a0911fcfcc,0x0,0x887c0,0x86034,,,
97053,1,0x3,0x8d66c40eb4ad62d0,,0x58c5a,,0xc221045254e4,,0x9f3d2626ae21157
97093,1,0x5,0x3650da0bd069d28a,0x1,0x23fa,0xa56af,0xadabefd35d66,0x434c554252582020,0x6d4ac45b7a2ce999
97120,1,0x4,0x2e29c0549401e8cc,,0x4603e,0x11b01,,,
97156,1,0x0,0xe6f24e6ba3bb8b74,0x1,0xa0a69,0x2256f,,,
97179,1,0x1,0x1806a22f6c11d62,,0x4f5cc,,,,
97188,1,0x2,0x49721b8df34db77c,,,,,,
97218,1,0x3,0x7107516abe12b38c,,0xe92f9,,0xb83a56d8fa5f,,0x16f4fd0f77488876
97258,1,0x5,0x8f69d28b95ba8842,0x1,0x6df,0x96aa9,0x15e2bb30a8cb,0x5252512020202020,0xc7536a5536f3529b
97285,1,0x4,0x51e5dfbafec29261,,0x8e6cc,0x50854,,,
97321,1,0x0,0xd59836e5e6e155a1,0x0,0xb2c1a,0x1ae21,,,
97330,1,0x2,0xef9aff3f614dd39d,,,,,,
97353,1,0x1,0xc27535b8b9d0bab3,,0xa2330,,,,
97383,1,0x3,0x2fc1e3c43ad0bd2e,,0xb274e,,0xbbd568a617c2,,0x361c17e894c327e
97423,1,0x5,0x81c10816b51d6e19,0x0,0xfe3,0x8399b,0x3222a5a7779f,0x4348542020202020,0x67ab268ec00278e2
97450,1,0x4,0x464ef1b5bd4af7cf,,0xe7e77,0x1910c,,,
97473,1,0x1,0x9a484a8dbf4deed7,,0xc701d,,,,
97509,1,0x0,0x9dfb464509512df2,0x0,0xde00e,0xed97,,,
97518,1,0x2,0xf6faaaa4d3d9beb0,,,,,,
97548,1,0x3,0x55b1d4919a302af4,,0x1f7a9,,0x3c1cc0cecc5b,,0x9c2286c9b5e9b935
97588,1,0x5,0x834a12fba9125988,0x0,0x241,0x202b3,0xc95b5ff1b21f,0x504f572020202020,0xad4843e5b2277fb7
97615,1,0x4,0xe21bea2366074504,,0x5a9e2,0x774d6,,,
97638,1,0x1,0x285d0904695e5be9,,0x26a50,,,,
97647,1,0x2,0xdfaa777bb45eb23a,,,,,,
97683,1,0x0,0xe2fb28aecb132559,0x0,0xa253c,0x42131,,,
97713,1,0x3,0xf4067e167b658ae8,,0x83155,,0x4624f089db9b,,0x3d6573c87e053180
97753,1,0x5,0xac88301983fb8c7a,0x0,0x1cfa,0x3517f,0x813879c58874,0x474e414520202020,0x29c54e7e1d91ed18
97780,1,0x4,0x40793cf1e450d65c,,0x605da,0x2c269,,,
97789,1,0x2,0xa25d5d6ad224d9a3,,,,,,
97825,1,0x0,0xa2404518dbb914c9,0x0,0x83b40,0x6bc0f,,,
97848,1,0x1,0x9cdf97a5a4bf59c5,,0x527d4,,,,
97878,1,0x3,0xcbae7f1cfa4aff0f,,0x3de0f,,0x97bc590b3347,,0x781f39842ff1f0d1
97918,1,0x5,0x6f9217e7941d75e1,0x0,0x2013,0x6adea,0xcfb9eeb26d5b,0x42534e4a4d202020,0x73dca31e3fffa130
97945,1,0x4,0x2fe38b4a29f4c364,,0xb0c81,0x2d6bf,,,
97954,1,0x2,0x68b39572c7453779,,,,,,
97977,1,0x1,0x49c0cd2c691e2e11,,0x6a0b3,,,,
